"","WS_20","WS_21","WS_22","WS_23","WS_24","WS_25","WS_26","WS_27","WS_28","WS_29","WS_30","WS_31","WS_32","WS_33","WS_34","WS_35","WS_36","WS_37","WS_38","WS_39","WS_40","WS_41","WS_42","WS_43","WS_44","WS_45","WS_46","WS_47","WS_48","WS_49","WS_50","WS_51","WS_52","WS_53","WS_54","WS_55","WS_56","WS_57","WS_58","WS_59","WS_60","WS_61","WS_62","WS_63","WS_64","WS_65","WS_66","WS_67","WS_68","WS_69","WS_70","WS_71","WS_72","WS_73","WS_74","WS_75","WS_76","WS_77","WS_78","WS_79","WS_80"
"BW_15",-0.477675111773472,-0.469912268183455,-0.455921327939741,-0.434453227931489,-0.420257241820548,-0.424048959238412,-0.422427795739678,-0.421634818013376,-0.417036764405185,-0.42112970007069,-0.418433818433818,-0.412868752285885,-0.421915063734365,-0.427954352541733,-0.440227168849861,-0.468022993348783,-0.505342721060261,-0.543922675562398,-0.577729908864955,-0.619143323703052,-0.673358565081455,-0.752843155142006,-0.790884245790355,-0.807114150007829,-0.824675324675325,-0.840624254417358,-0.826910468419902,-0.80138491645341,-0.784329374207784,-0.775921855921856,-0.774188080547834,-0.769358485233856,-0.776954959933683,-0.768244139761168,-0.756299165435451,-0.758054076625952,-0.770594277970844,-0.79445716903344,-0.820790080738178,-0.844829761994902,-0.868666224286662,-0.892137823891694,-0.878389049749934,-0.876300756523082,-0.894802141831004,-0.895228215767635,-0.884890502916254,-0.900042883318389,-0.899629781982723,-0.892676933877408,-0.89662773791098,-0.901306532663317,-0.879749568221071,-0.882708514966579,-0.894670767685644,-0.887888157010351,-0.895582329317269,-0.875487620412387,-0.870338096897874,-0.8727969348659,-0.90034909552523
"BW_16",-0.471594634873323,-0.460248856632213,-0.445836239363928,-0.420776765767314,-0.4063288253506,-0.413410902497072,-0.412295221447024,-0.411042456918832,-0.406845785793154,-0.41190628471404,-0.409251559251559,-0.405072211666265,-0.414599626875959,-0.421239271904178,-0.434372903112875,-0.460358543754577,-0.497846344998965,-0.53859806688906,-0.573620546810274,-0.618389649541515,-0.673241025882132,-0.751334914553305,-0.787559350637901,-0.802233937053082,-0.816071428571429,-0.828919484091898,-0.811612151234793,-0.784916453409604,-0.763579174686634,-0.751990231990232,-0.748627025561055,-0.747915783524092,-0.755217831813576,-0.747899159663866,-0.736613025595975,-0.736047604134043,-0.747164120385549,-0.770957398076042,-0.790945790080738,-0.816208576260064,-0.839044459190444,-0.861121899794707,-0.847971688456027,-0.845669291338583,-0.863327674023769,-0.860995850622407,-0.850775833608452,-0.863475108182917,-0.866392431098313,-0.859944715019087,-0.866704188358895,-0.869346733668342,-0.851036269430052,-0.858878233071781,-0.874081978532421,-0.876058610028229,-0.886527929901424,-0.868004139797787,-0.863541303590101,-0.864750957854406,-0.888924151063155
"BW_17",-0.45739360821328,-0.442308345735391,-0.423057609150509,-0.396574440052701,-0.380354608364404,-0.390759699293567,-0.393623439506211,-0.391050568186336,-0.387478019056966,-0.393930723398526,-0.391372141372141,-0.387926958724721,-0.396145610278373,-0.402489861359992,-0.418152113662223,-0.449403597475948,-0.489873679850901,-0.526708579248995,-0.563545981772991,-0.611355357367165,-0.664425585932909,-0.742966611932129,-0.779599753151724,-0.793360822589905,-0.803057359307359,-0.811320225113329,-0.780665841043199,-0.748005419238296,-0.716726914229379,-0.697452177452177,-0.693470743779239,-0.689628373604635,-0.700138159712628,-0.695632944253216,-0.685461007067843,-0.688568744127779,-0.705593075863878,-0.736280348144755,-0.761053440984237,-0.785517780974735,-0.808201725282017,-0.834711202352549,-0.822292416132901,-0.821090010807473,-0.83675068564712,-0.834993084370678,-0.826492058251715,-0.837121359791041,-0.839654463183875,-0.83002062217542,-0.830777168050279,-0.832663316582915,-0.812607944732297,-0.811566405114792,-0.822735547046639,-0.815432181744858,-0.817305585980285,-0.79953825332378,-0.789996514464971,-0.785632183908046,-0.803448640643182
"BW_18",-0.434568637191588,-0.419814750633694,-0.394964430185521,-0.363120811135934,-0.351732962693317,-0.358588644176646,-0.362560524728122,-0.361516011801099,-0.358426368952685,-0.367539637122564,-0.363236313236313,-0.357757736327062,-0.36418193013574,-0.36838630576252,-0.384757514757223,-0.420070023374565,-0.464940981569683,-0.51383542896245,-0.552101629384148,-0.600781080494684,-0.652906744399257,-0.727884206045126,-0.762924900190174,-0.773918262957357,-0.777245670995671,-0.774353360560257,-0.73777227362133,-0.691314165286768,-0.65435112592523,-0.639234839234839,-0.643399552512035,-0.645577221986718,-0.663885051119094,-0.658173566909601,-0.649922133929641,-0.641465706232383,-0.656853102528796,-0.68030233623454,-0.703046905036524,-0.734888064410287,-0.756443264764432,-0.785107917660767,-0.77409259746717,-0.781627296587927,-0.801488833746898,-0.801383125864454,-0.792377388943912,-0.802892674749522,-0.808391608391608,-0.796586371813435,-0.797195253505933,-0.792060301507538,-0.770509499136442,-0.772391746585295,-0.782938924110225,-0.775104180669445,-0.775976633807959,-0.758617944431176,-0.741373300801673,-0.735249042145594,-0.741246165238549
"BW_19",-0.401927471435668,-0.389370247293633,-0.35808341470219,-0.327218307842126,-0.318228281892323,-0.328714442219788,-0.324319725260276,-0.323313532297954,-0.31996891996892,-0.32943414010166,-0.323995148995149,-0.319667085931437,-0.324296256812271,-0.327435631425068,-0.344691775826356,-0.375126654026344,-0.415696831642162,-0.462513899580874,-0.507914940624137,-0.553094060819221,-0.600319706622158,-0.680471933345497,-0.718416644626642,-0.717730570489065,-0.707224025974026,-0.695367212608592,-0.650557295840315,-0.622218877013398,-0.600081373331456,-0.573072853072853,-0.569631839446742,-0.564857990674014,-0.569789076172055,-0.563755937157472,-0.555764085772471,-0.544670633677837,-0.56374445391559,-0.596289509848832,-0.628508266051519,-0.666086166426895,-0.690988719309887,-0.722243799589413,-0.709514199643181,-0.707704184035819,-0.719276479038788,-0.708022130013831,-0.695682476798356,-0.699115044247788,-0.703496503496504,-0.690140845070423,-0.688100933352094,-0.686532663316583,-0.65846286701209,-0.660331299040976,-0.662921348314607,-0.655867724156473,-0.65009127418766,-0.640156038531964,-0.633495991634716,-0.629885057471264,-0.633767058076801
"BW_20",-0.37250538168571,-0.362391524467731,-0.334147021899847,-0.306868304977946,-0.296342871430567,-0.308450757432662,-0.303791593830732,-0.299313723151307,-0.297149633991739,-0.299121419194129,-0.292411642411642,-0.289569227749975,-0.296027056088079,-0.301876827313025,-0.319504818585835,-0.342964055336524,-0.379416028163181,-0.41010178769994,-0.444727975697321,-0.496568498703909,-0.550271515550436,-0.610703642887551,-0.648115263031952,-0.649042225585887,-0.65370670995671,-0.643551850448402,-0.609178990311066,-0.585127201565558,-0.559206922992661,-0.533642653642654,-0.528747711709268,-0.525399180443691,-0.530072764115317,-0.528104147837625,-0.514115720959949,-0.504415909802693,-0.517321268550696,-0.529958772331654,-0.544213763936947,-0.577092955755786,-0.590019907100199,-0.622260444986961,-0.611067239916937,-0.609387061911379,-0.62302468329633,-0.609059474412172,-0.599721213455119,-0.599625745584967,-0.605347593582888,-0.58755649159756,-0.585103888185357,-0.575979899497487,-0.540587219343696,-0.528276663760535,-0.52984746720231,-0.518214813819062,-0.501131799926981,-0.478385478863148,-0.453468107354479,-0.430459770114943,-0.426637046440283
"BW_21",-0.346739526411658,-0.337098122362439,-0.30887153019947,-0.285000286418056,-0.275575264191321,-0.286449321899437,-0.280927555961202,-0.277620058687406,-0.277667361877888,-0.276702460699498,-0.26985446985447,-0.270193843052247,-0.276047458437106,-0.284108271243988,-0.299997082591825,-0.321074226783439,-0.352785255746531,-0.378603199041998,-0.415122894228114,-0.468614038894155,-0.522250170431839,-0.580855075107949,-0.611113210161081,-0.611383683908346,-0.625838744588745,-0.608465608465608,-0.577154513003569,-0.55348487129309,-0.525468287873809,-0.50010582010582,-0.494575903451081,-0.493005510809665,-0.501151330938565,-0.498836605580447,-0.482929361498223,-0.475519365278213,-0.482044893231045,-0.491708657810353,-0.508458285274894,-0.538174200550213,-0.545799601857996,-0.578649503412306,-0.565850662455032,-0.563501621120889,-0.571829698315267,-0.559059474412172,-0.5485125270533,-0.543097734981092,-0.547099958864665,-0.526040981089026,-0.518690492941232,-0.510552763819095,-0.481865284974093,-0.472478930543447,-0.466700144372607,-0.44979163866111,-0.429572836801752,-0.40195844279914,-0.377309166957128,-0.35095785440613,-0.343700412567439
"BW_22",-0.317264447756251,-0.31033686027468,-0.281252615427535,-0.259910064730481,-0.252851501312683,-0.263737675191719,-0.25608341197036,-0.254876700781703,-0.254471843945528,-0.251674689467129,-0.24450796950797,-0.247607068625614,-0.254983411603606,-0.262774686409507,-0.275218562495746,-0.30090990258926,-0.323483122799751,-0.345329740826277,-0.388389947528307,-0.443286019344304,-0.490984743411928,-0.548403575989783,-0.566932406392867,-0.578788036953912,-0.586904761904762,-0.574642471194195,-0.541487579223428,-0.514255607406292,-0.485501463155095,-0.462368742368742,-0.454844396230253,-0.450473364419952,-0.468398268398268,-0.466261561832971,-0.452262109172224,-0.44637227267982,-0.452538631346578,-0.458497480531379,-0.477508650519031,-0.506170969940183,-0.51193098871931,-0.541141874271764,-0.527302506507561,-0.52292728114868,-0.525205694136085,-0.51210235131397,-0.500825354902608,-0.490858056216132,-0.494035376388318,-0.473827388004037,-0.463908822287885,-0.457788944723618,-0.428864421416235,-0.420168555652427,-0.412968426338585,-0.393063583815029,-0.37101131799927,-0.346867287636335,-0.317706517950505,-0.292145593869732,-0.27324658838464
"BW_23",-0.290544792184136,-0.281781547097239,-0.24921188450272,-0.233516640889042,-0.226230135092403,-0.23594877413018,-0.229027118172115,-0.227107537912223,-0.227448574816996,-0.226293466186421,-0.222262647262647,-0.22371789725337,-0.231015246620287,-0.237668584362916,-0.245772189320341,-0.273823496955287,-0.290557051149306,-0.305619707467282,-0.349152167909417,-0.404506057941556,-0.438632784033475,-0.489533540108253,-0.506504955856979,-0.511743827965969,-0.496699134199134,-0.505031367100333,-0.483470532527136,-0.452777359626675,-0.430042408024662,-0.404346764346764,-0.396976066173978,-0.393563656916773,-0.418955512572534,-0.420648808722574,-0.407698758136006,-0.401941747572815,-0.40449806570061,-0.412276683463124,-0.43242983467897,-0.457560384644507,-0.469462508294625,-0.494423791821561,-0.479687637097482,-0.467531264474294,-0.471855818205564,-0.455878284923928,-0.442573639998533,-0.431211258820319,-0.433401892225422,-0.414944495634242,-0.408001500867689,-0.400502512562814,-0.36582469775475,-0.354141238012206,-0.343418492247819,-0.323430568624815,-0.300182548375319,-0.271714035506727,-0.236493551760195,-0.202107279693487,-0.180154448323284
"BW_24",-0.263440967047524,-0.251812739121866,-0.224271167526852,-0.211791831357049,-0.197902648164082,-0.208174983944694,-0.202806181643797,-0.197223083713052,-0.196025027603975,-0.188154307065675,-0.182553707553708,-0.187696809127483,-0.19748922443503,-0.204885409789682,-0.208429364685747,-0.234658560808981,-0.249057775937047,-0.263749893080147,-0.309649268157967,-0.346130568338834,-0.369237640753191,-0.369287842851061,-0.358320424176018,-0.378151260504202,-0.411769480519481,-0.428852118507291,-0.419654695126393,-0.390215264187867,-0.360499507065396,-0.328612128612129,-0.321479422333718,-0.331249116857426,-0.34947038776826,-0.361998346249255,-0.348041368845586,-0.347113477398476,-0.342513059252945,-0.352084287677508,-0.376153402537486,-0.393957749678201,-0.408467153284671,-0.428840925484104,-0.404053698341669,-0.385703257681025,-0.384615384615385,-0.36134163208852,-0.343090862404167,-0.328837082374956,-0.324310983134513,-0.308411214953271,-0.299282397636133,-0.295376884422111,-0.266083765112263,-0.251380412670735,-0.235327349193397,-0.214544965721199,-0.183351588170865,-0.156914258418916,-0.119205298013245,-0.0831417624521073,-0.0568073627419867
