"","WS_20","WS_21","WS_22","WS_23","WS_24","WS_25","WS_26","WS_27","WS_28","WS_29","WS_30","WS_31","WS_32","WS_33","WS_34","WS_35","WS_36","WS_37","WS_38","WS_39","WS_40","WS_41","WS_42","WS_43","WS_44","WS_45","WS_46","WS_47","WS_48","WS_49","WS_50","WS_51","WS_52","WS_53","WS_54","WS_55","WS_56","WS_57","WS_58","WS_59","WS_60","WS_61","WS_62","WS_63","WS_64","WS_65","WS_66","WS_67","WS_68","WS_69","WS_70","WS_71","WS_72","WS_73","WS_74","WS_75","WS_76","WS_77","WS_78","WS_79","WS_80"
"BW_15",-0.35739029640669,-0.34926233240233,-0.335946436044079,-0.323938821103282,-0.317095770732676,-0.318121718106607,-0.312160636109092,-0.305532361571677,-0.290148448043185,-0.27804894469317,-0.27468814968815,-0.27451137813222,-0.281102094457362,-0.287409223804584,-0.299102410751622,-0.30345803111927,-0.313356802650652,-0.326233855102215,-0.341750897542116,-0.365885966815498,-0.390935376948212,-0.415775710028584,-0.449855795267062,-0.479513544548254,-0.512229437229437,-0.550896102620241,-0.596095286661324,-0.639650760198705,-0.697385099291113,-0.764786324786325,-0.815614617940199,-0.852903772785079,-0.885051119093672,-0.904736265215468,-0.909715289701713,-0.90692139054181,-0.912617751841409,-0.919285387081997,-0.918396770472895,-0.92599883899952,-0.928175182481752,-0.921933085501859,-0.911848147173233,-0.909031959240389,-0.913086065038527,-0.908367911479945,-0.909394372913686,-0.915402908268684,-0.91682435211847,-0.918388837699092,-0.923455747854228,-0.918693467336683,-0.900690846286701,-0.886195873292647,-0.887138283849099,-0.893802930501411,-0.90478276743337,-0.916089483321392,-0.913733008016731,-0.897509578544061,-0.899714376388448
"BW_16",-0.35217088922007,-0.340074616215776,-0.325010461710141,-0.313813942830956,-0.308241592575433,-0.312213365569869,-0.3065915876429,-0.301222256681855,-0.283621641516378,-0.272326387720066,-0.270287595287595,-0.269819180917209,-0.276488590307965,-0.282410638498538,-0.293267594402466,-0.296836909742077,-0.308469662455995,-0.32394577025062,-0.339364816349075,-0.360153475465622,-0.384071087707751,-0.412078087940157,-0.447387312502361,-0.477660629469179,-0.510876623376623,-0.549015480049963,-0.594376047206236,-0.637543278639169,-0.696696555717259,-0.762604802604803,-0.8151739100956,-0.85293909848806,-0.886303767154831,-0.908005307386112,-0.910713572655033,-0.908090614886731,-0.914453697025332,-0.920476408612002,-0.923635140330642,-0.929330405592993,-0.931944260119442,-0.925650557620818,-0.916176771665058,-0.910637640883125,-0.914261460101868,-0.913623789764869,-0.9119621437218,-0.916104635296869,-0.917235705471,-0.919354131016629,-0.923174335162516,-0.914974874371859,-0.896373056994819,-0.881429816913688,-0.882618793547172,-0.887753730340099,-0.898064987221614,-0.910198232624791,-0.90850470547229,-0.890613026819923,-0.889558870199937
"BW_17",-0.344447756251035,-0.32960931819263,-0.314297670525875,-0.302987340321934,-0.299666865223818,-0.305005477692569,-0.299769503271816,-0.295321707183243,-0.278207172944015,-0.268185949439526,-0.265384615384615,-0.265840625864176,-0.273106579298049,-0.278242006979157,-0.287588373155955,-0.293064876957494,-0.306026092358666,-0.321807373193054,-0.337508975421154,-0.355768462162131,-0.37885234725781,-0.410229276895944,-0.445221092933338,-0.474763818570907,-0.509199134199134,-0.550418929729275,-0.596211845268449,-0.637814240553967,-0.697572883902164,-0.761107041107041,-0.814631500440708,-0.853363006923838,-0.887703785576126,-0.908620656500587,-0.91151219901769,-0.908842259108466,-0.915196817695015,-0.923179111314705,-0.926710880430604,-0.932813407031625,-0.933430656934306,-0.926260888864229,-0.916118276739493,-0.912737378415933,-0.912759566409821,-0.915145228215768,-0.911888778841568,-0.913765545202916,-0.917153434800494,-0.916019481374227,-0.917077060175414,-0.909145728643216,-0.889572538860104,-0.874920081371694,-0.877346054861591,-0.879553703454765,-0.89061701350858,-0.90080407610859,-0.899268037643778,-0.876819923371648,-0.871998307415635
"BW_18",-0.337069051167412,-0.320516741079013,-0.304826335611661,-0.294867388440167,-0.292504099837477,-0.297238487401307,-0.293720897854369,-0.288546413149796,-0.271664008506114,-0.263658397010806,-0.261521136521137,-0.263556970945843,-0.268897446030273,-0.272451193058568,-0.282959418852292,-0.290356236394097,-0.30528059639677,-0.320289111282183,-0.334813587406794,-0.353233376346051,-0.37450339688286,-0.405874840357599,-0.442248838175842,-0.47366772796075,-0.50719696969697,-0.549492652940929,-0.597377431339695,-0.638386271262984,-0.697604181337339,-0.76026048026048,-0.813885687165232,-0.853716263953653,-0.889398544717694,-0.90931292425437,-0.910993091881963,-0.909886209416432,-0.915808799422989,-0.924690792487403,-0.929017685505575,-0.934277277201484,-0.934067684140677,-0.924596349109471,-0.916410751367319,-0.912737378415933,-0.912759566409821,-0.914730290456432,-0.913209346685741,-0.913687575533118,-0.915672562731386,-0.912772585669782,-0.912574457108016,-0.903819095477387,-0.883743523316062,-0.868642836384772,-0.871194526395079,-0.871891383250437,-0.884191310697335,-0.893002149510389,-0.887417218543046,-0.864750957854406,-0.858669205543214
"BW_19",-0.32608710051333,-0.31112515545045,-0.294071697586832,-0.285630406140803,-0.283841124863032,-0.289214612217143,-0.286001577897065,-0.278129000962219,-0.262798020692758,-0.257935840037702,-0.25521483021483,-0.258989661109178,-0.262409131429727,-0.265358860699802,-0.276560570256051,-0.286483883588648,-0.303416856492027,-0.318492857753828,-0.332670533001933,-0.35101803108335,-0.371165283622088,-0.403636805935656,-0.439553658014383,-0.471136280599196,-0.50370670995671,-0.547724306344996,-0.595833029795294,-0.637934668071654,-0.697103422374536,-0.758892958892959,-0.813648382941216,-0.853433658329801,-0.889398544717694,-0.910197488606427,-0.910633710018768,-0.909969725441069,-0.915939938364698,-0.922812643151626,-0.92940215301807,-0.933065798440221,-0.932209688122097,-0.924152471841536,-0.915942791962797,-0.911131696773197,-0.911192372992033,-0.913969571230982,-0.915703752613624,-0.912907878835133,-0.913780337309749,-0.910929752972665,-0.906477182120914,-0.897587939698492,-0.876943005181347,-0.858413251961639,-0.862030004393949,-0.861674956311332,-0.873384446878423,-0.875646843404187,-0.872255141164169,-0.847892720306514,-0.844282238442822
"BW_20",-0.313952641165756,-0.299776423178596,-0.283372855349421,-0.274689236409463,-0.275560556254183,-0.280480525858487,-0.27653419550454,-0.267568448759851,-0.25465178096757,-0.252044972565389,-0.249324324324324,-0.253548139624089,-0.253512972034077,-0.257568612656795,-0.270161721659811,-0.28407620308785,-0.300786912404225,-0.316739372166624,-0.331543772438553,-0.347569400829042,-0.36872046827617,-0.400352733686067,-0.435825745267692,-0.467665327000365,-0.501298701298701,-0.544664786044096,-0.595133678152546,-0.63709167544784,-0.698042345429792,-0.757916157916158,-0.812868669062309,-0.854493429419246,-0.887961683706364,-0.908620656500587,-0.91151219901769,-0.911473013884539,-0.91572137346185,-0.922812643151626,-0.927479815455594,-0.932813407031625,-0.93120106171201,-0.923486655939633,-0.914129449270276,-0.907488034583912,-0.906229593835706,-0.910373443983403,-0.912475697883423,-0.9095551830338,-0.91090086384204,-0.905840024571103,-0.900848928286666,-0.888844221105528,-0.866688255613126,-0.848067422260971,-0.848722616282719,-0.851324102701976,-0.859656809054399,-0.858769206273386,-0.854827466016034,-0.833333333333333,-0.824394372156987
"BW_21",-0.302546779268091,-0.288876203679164,-0.272102106290975,-0.265538179526837,-0.266073936799994,-0.269933134373465,-0.265473446467522,-0.257469125494032,-0.248010469063101,-0.243612616555021,-0.242325017325017,-0.243717718842829,-0.243605885434377,-0.248854097896822,-0.26524102653869,-0.281548138562013,-0.298819631393663,-0.315092806432298,-0.330041425020713,-0.345787989174498,-0.366487223489034,-0.397238946664234,-0.431921512323522,-0.462367555717939,-0.495481601731602,-0.541745610711128,-0.591899176804837,-0.636369110341713,-0.698167535170493,-0.757623117623118,-0.811885551562818,-0.853045075597004,-0.886156396794695,-0.906774609157164,-0.909795152337979,-0.911640045933813,-0.914060280200206,-0.922904260192396,-0.925701653210304,-0.930339971227379,-0.927378898473789,-0.920878876990512,-0.908630926267146,-0.901929905820596,-0.900483217970484,-0.903734439834025,-0.908220534829977,-0.90550076020428,-0.906046894282188,-0.900223772541793,-0.892687960227006,-0.876884422110553,-0.853734887737478,-0.840743969776228,-0.836670642144247,-0.839091275709101,-0.844760861628332,-0.844757582994984,-0.836528407110492,-0.818390804597701,-0.80492965196234
"BW_22",-0.290558039410498,-0.276902271785149,-0.261445110894127,-0.256258234519104,-0.254734117266383,-0.259536851648974,-0.254428167009576,-0.24527041534461,-0.237901280006543,-0.234540680647659,-0.232103257103257,-0.230212040927378,-0.232412164211339,-0.241063849853815,-0.261428946523908,-0.278779305986096,-0.295527024228619,-0.312419810110341,-0.327169290251312,-0.343778191410399,-0.364018900303251,-0.395609073769993,-0.426682283598443,-0.454929798006159,-0.490719696969697,-0.537394916705262,-0.589568004662344,-0.635044407647147,-0.698167535170493,-0.757883597883598,-0.812563563631433,-0.851490744665819,-0.88232476743115,-0.901121089167933,-0.907039891386815,-0.909593903330201,-0.909645269162678,-0.919835089326615,-0.922241445597847,-0.926503621816713,-0.92249502322495,-0.916162681018698,-0.902781433710626,-0.89698934691987,-0.895912237168604,-0.896680497925311,-0.902644803932357,-0.899964913648591,-0.899300699300699,-0.89258917993945,-0.884245579475634,-0.864321608040201,-0.843048359240069,-0.829700668410346,-0.826752871759463,-0.824842048662455,-0.829280759401241,-0.825332377995382,-0.817183687696061,-0.796551724137931,-0.781233470855813
"BW_23",-0.278145388309323,-0.263800262312015,-0.250313851304227,-0.247393595692272,-0.243526669167016,-0.248097918476824,-0.240072397630061,-0.231767540615979,-0.223800760642866,-0.22045309186387,-0.214691614691615,-0.216670680903828,-0.221659574859159,-0.234688295765349,-0.258317044471025,-0.273141320813395,-0.291343963553531,-0.310431100846805,-0.323104114885391,-0.339370339495952,-0.360046075366135,-0.391400595998297,-0.420888905681289,-0.449632026723733,-0.486174242424242,-0.534559948353052,-0.588023603117943,-0.63260575041397,-0.696320986495157,-0.756548636548637,-0.810800732253034,-0.850148367952522,-0.87672469374597,-0.894313789589062,-0.903166553527932,-0.906420294393987,-0.906891351386794,-0.915071003206596,-0.918685121107266,-0.9217586633351,-0.917770404777704,-0.91044776119403,-0.896346991898453,-0.890628377335186,-0.8900352618519,-0.890802213001383,-0.894134477825465,-0.892401855678141,-0.890497737556561,-0.882936246764074,-0.871675812579147,-0.845125628140703,-0.828367875647668,-0.812845103167684,-0.808674910551755,-0.810055114934803,-0.815699160277474,-0.807180956930181,-0.799058905542001,-0.775478927203065,-0.75774886279488
"BW_24",-0.266143401225368,-0.251595278383723,-0.238178267540801,-0.236652918599988,-0.233157573484531,-0.232987042423785,-0.223984035394397,-0.214193127688845,-0.204318488529015,-0.198067795469081,-0.195997920997921,-0.201380897583429,-0.212616371506557,-0.227237574271433,-0.25098462525892,-0.26499533511903,-0.284800165665769,-0.303737918056625,-0.31817729908865,-0.333295268981741,-0.356731469945227,-0.387216444687709,-0.414440624173499,-0.443707917949789,-0.481195887445887,-0.532426704840498,-0.586420922269979,-0.630076772542526,-0.69434924807912,-0.755343915343915,-0.809614211132958,-0.847286986011022,-0.867992999907893,-0.886391169740207,-0.897336581080541,-0.902954379371542,-0.904793128319455,-0.910352725606963,-0.912629757785467,-0.914439312485803,-0.909860650298606,-0.901348277201354,-0.886812319031324,-0.88241469816273,-0.880893300248139,-0.884094052558783,-0.886284435640659,-0.88491676737749,-0.880049362402304,-0.868105831249177,-0.851507903006426,-0.825628140703518,-0.811528497409326,-0.797733217088056,-0.790220325152219,-0.79123538109961,-0.794377510040161,-0.784093623119178,-0.776577204600906,-0.750766283524904,-0.726859198138157
